,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
0,Python.org Packaging,https://packaging.python.org/overview/,True,An Overview of Packaging for Python.,packaging,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-web-python - Testing,https://github.com/ml-tooling/best-of-web-python,True,Testing libraries & tools for python web frameworks.,testing,0,True,ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2021-03-11 14:22:14.000,2021-03-07 12:30:22.000,65.0,2.0,1091.0,2021-03-07 12:30:35.000,2021.03.04,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,unittest,https://docs.python.org/3/library/unittest.html,True,Unittest is a test framework included in the Python standard library.,testing,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,pip,https://github.com/pypa/pip,,The Python package installer.,dependency-managers,38,True,pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2021-03-10 09:26:31.000,2021-03-07 19:17:25.000,2198.0,4613.0,6967.0,2021-01-30 12:54:11.000,21.0.1,102.0,595.0,conda-forge/pip,pip,930.0,11509.0,63127.0,44461.0,https://pypi.org/project/pip,2021-01-30 12:54:11.000,18666.0,42386692.0,42709277.0,https://anaconda.org/conda-forge/pip,2021-01-30 14:15:41.706,18064765.0,1.0,,,,,,,,,,,
4,sphinx,https://github.com/sphinx-doc/sphinx,,Main repository for the Sphinx documentation builder.,documentation,37,True,sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2021-03-10 16:56:54.000,2021-03-06 12:04:03.000,1423.0,4509.0,3826.0,2021-02-16 14:36:04.000,3.5.1,144.0,618.0,conda-forge/sphinx,sphinx,752.0,17167.0,235813.0,131277.0,https://pypi.org/project/sphinx,2021-03-06 12:00:18.000,104536.0,1774664.0,1826526.0,https://anaconda.org/conda-forge/sphinx,2021-03-06 14:29:01.473,2852454.0,1.0,['sphinx'],,,,,,,,,,
5,pipenv,https://github.com/pypa/pipenv,,Python Development Workflow for Humans.,virtual-envs,36,True,pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2021-03-08 16:00:32.000,2021-02-04 14:18:14.000,1601.0,2864.0,21628.0,2020-11-15 04:19:27.000,2020.11.15,297.0,376.0,conda-forge/pipenv,pipenv,506.0,7035.0,19356.0,17082.0,https://pypi.org/project/pipenv,2020-11-15 04:19:27.000,2274.0,1271608.0,1273785.0,https://anaconda.org/conda-forge/pipenv,2020-11-15 06:15:51.831,37014.0,1.0,,,,,,,,,,,
6,tqdm,https://github.com/tqdm/tqdm,,"A Fast, Extensible Progress Bar for Python and CLI.",logging,36,True,tqdm/tqdm,https://github.com/tqdm/tqdm,MIT,2015-06-03 13:13:14.000,2021-03-11 11:02:34.000,2021-03-05 18:18:06.000,912.0,502.0,17693.0,2021-03-05 20:26:38.000,4.59.0,116.0,95.0,conda-forge/tqdm,tqdm,272.0,1794.0,180138.0,153900.0,https://pypi.org/project/tqdm,2021-03-05 20:14:29.000,26238.0,7681782.0,7777025.0,https://anaconda.org/conda-forge/tqdm,2021-03-05 22:22:18.205,5421831.0,1.0,,7724.0,,,,,,,,,
7,psutil,https://github.com/giampaolo/psutil,,Cross-platform lib for process and system monitoring in Python.,profiling,36,True,giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2021-02-24 00:23:50.000,2021-02-21 10:25:07.000,1091.0,1271.0,7147.0,2020-12-19 01:19:27.000,5.8.0,83.0,157.0,conda-forge/psutil,psutil,169.0,5674.0,101281.0,76615.0,https://pypi.org/project/psutil,2020-12-19 01:19:27.000,24666.0,14402872.0,14504400.0,https://anaconda.org/conda-forge/psutil,2021-01-12 14:13:09.300,5990205.0,1.0,,,,,,,,,,,
8,jedi,https://github.com/davidhalter/jedi,,"Awesome autocompletion, static analysis and refactoring library for python.",refactoring,36,True,davidhalter/jedi,https://github.com/davidhalter/jedi,MIT,2012-02-19 23:12:30.000,2021-02-26 22:09:30.000,2021-02-26 22:09:22.000,441.0,1197.0,4785.0,2020-12-25 10:34:25.000,0.18.0,30.0,142.0,conda-forge/jedi,jedi,20.0,8201.0,134375.0,118469.0,https://pypi.org/project/jedi,2020-12-25 10:34:25.000,15906.0,8009094.0,8089609.0,https://anaconda.org/conda-forge/jedi,2021-01-14 15:48:43.942,4267299.0,1.0,,,,,,,,,,,
9,isort,https://github.com/PyCQA/isort,,A Python utility / library to sort imports.,formatters,36,True,PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2021-03-11 06:31:47.000,2021-03-11 06:31:47.000,387.0,896.0,3733.0,2020-12-31 01:16:34.000,5.7.0,126.0,226.0,conda-forge/isort,isort,32.0,3449.0,183283.0,159065.0,https://pypi.org/project/isort,2020-12-31 01:15:41.000,24218.0,5293616.0,5323340.0,https://anaconda.org/conda-forge/isort,2020-12-31 02:59:49.605,1664588.0,1.0,,,,,,,,,,,
10,mypy,https://github.com/python/mypy,,Optional static typing for Python 3 and 2 (PEP 484).,linters,35,True,python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2021-03-11 05:51:44.000,2021-03-11 05:51:44.000,1654.0,4540.0,10162.0,,,79.0,450.0,conda-forge/mypy,mypy,1633.0,9412.0,35825.0,29741.0,https://pypi.org/project/mypy,2021-02-19 17:28:31.000,6084.0,2364212.0,2382932.0,https://anaconda.org/conda-forge/mypy,2021-02-19 18:45:03.122,748824.0,1.0,,,,,,,,,,,
11,pytest,https://github.com/pytest-dev/pytest,,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",testing,35,True,pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2021-03-11 07:17:41.000,2021-03-11 07:17:40.000,1640.0,3793.0,7097.0,2021-01-25 14:52:06.000,6.2.2,145.0,701.0,conda-forge/pytest,pytest,626.0,,423204.0,292620.0,https://pypi.org/project/pytest,2021-01-25 14:51:38.000,130584.0,10512250.0,10635052.0,https://anaconda.org/conda-forge/pytest,2021-01-27 13:05:54.016,6876925.0,1.0,['pytest'],,-4.0,,,,,,,,
12,pylint,https://github.com/PyCQA/pylint,,It's not just a linter that annoys you!.,linters,35,True,PyCQA/pylint,https://github.com/PyCQA/pylint,GPL-2.0,2015-12-09 05:40:02.000,2021-03-11 12:34:29.000,2021-03-10 17:27:52.000,676.0,2606.0,3243.0,2021-02-23 20:15:22.000,2.7.1,94.0,365.0,conda-forge/pylint,pylint,697.0,5177.0,221647.0,183913.0,https://pypi.org/project/pylint,2021-02-23 20:15:22.000,37734.0,3395054.0,3424779.0,https://anaconda.org/conda-forge/pylint,2021-03-03 00:06:43.039,1634899.0,1.0,,,,,,,,,,,
13,tox,https://github.com/tox-dev/tox,,Command line driven CI frontend and development task automation tool.,testing,35,True,tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2021-03-10 16:10:00.000,2021-03-08 16:28:22.000,354.0,1017.0,2105.0,2021-02-16 08:44:01.000,3.22.0,114.0,235.0,conda-forge/tox,tox,130.0,1973.0,78086.0,41686.0,https://pypi.org/project/tox,2021-02-16 08:44:01.000,36400.0,1724389.0,1729967.0,https://anaconda.org/conda-forge/tox,2021-03-03 16:46:37.023,234282.0,1.0,['pytest'],,,,,,,,,,
14,flake8,https://github.com/PyCQA/flake8,,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelder's McCabe script.,linters,35,True,PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2021-01-07 23:32:13.000,2021-01-07 23:32:08.000,183.0,,1102.0,2020-10-02 23:34:01.000,3.8.4,76.0,148.0,conda-forge/flake8,flake8,7.0,1876.0,224684.0,153394.0,https://pypi.org/project/flake8,2020-10-02 23:34:01.000,71290.0,3968501.0,4005528.0,https://anaconda.org/conda-forge/flake8,2020-10-05 05:07:54.333,2110579.0,1.0,,,1.0,,,,,,,,
15,autopep8,https://github.com/hhatto/autopep8,,A tool that automatically formats Python code to conform to the PEP 8 style guide.,formatters,34,True,hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2021-02-25 00:18:15.000,2021-02-25 00:18:15.000,236.0,330.0,3712.0,2021-02-04 07:28:23.000,1.5.5,65.0,48.0,conda-forge/autopep8,autopep8,84.0,2682.0,77721.0,67537.0,https://pypi.org/project/autopep8,2021-02-04 06:08:51.000,10184.0,832730.0,839981.0,https://anaconda.org/conda-forge/autopep8,2021-02-04 08:47:28.848,413311.0,2.0,,,,,,,,,,,
16,setuptools,https://github.com/pypa/setuptools,,Official project repository for the Setuptools build system.,build-tools,34,True,pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2021-03-09 08:52:04.000,2021-03-07 18:37:29.000,710.0,1215.0,1312.0,2021-03-07 03:56:59.000,54.1.1,422.0,419.0,conda-forge/setuptools,setuptools,526.0,,150907.0,92977.0,https://pypi.org/project/setuptools,2021-03-05 16:46:42.000,57930.0,49575405.0,49925180.0,https://anaconda.org/conda-forge/setuptools,2021-01-08 05:42:17.824,19587372.0,1.0,,105.0,,,,,,,,,
17,black,https://github.com/psf/black,,The uncompromising Python code formatter.,formatters,33,True,psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2021-03-08 00:13:25.000,2021-03-08 00:13:25.000,1226.0,986.0,19874.0,2020-08-26 15:56:21.000,20.8b1,23.0,231.0,conda-forge/black,black,402.0,909.0,55319.0,49091.0,https://pypi.org/project/black,2020-08-26 15:52:03.000,6228.0,2450997.0,2487526.0,https://anaconda.org/conda-forge/black,2020-09-07 11:42:46.809,1225577.0,2.0,,11595.0,,,,,,,,,
18,mkdocs,https://github.com/mkdocs/mkdocs,,Project documentation with Markdown.,documentation,33,True,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2021-03-08 17:02:26.000,2021-02-28 22:01:13.000,1668.0,1349.0,11741.0,2020-05-14 15:18:01.000,1.1.2,44.0,185.0,conda-forge/mkdocs,mkdocs,142.0,1498.0,16916.0,10974.0,https://pypi.org/project/mkdocs,2020-05-14 15:18:01.000,5942.0,203504.0,205554.0,https://anaconda.org/conda-forge/mkdocs,2020-06-01 13:16:37.068,120985.0,1.0,['mkdocs'],,,,,,,,,,
19,hypothesis,https://github.com/HypothesisWorks/hypothesis,,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",testing,33,True,HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2021-03-11 13:25:30.000,2021-03-11 13:25:24.000,454.0,1023.0,5003.0,2021-03-11 13:25:47.000,hypothesis-python-6.8.0,814.0,244.0,conda-forge/hypothesis,hypothesis,50.0,10588.0,10545.0,7929.0,https://pypi.org/project/hypothesis,2021-03-10 00:45:39.000,2616.0,625367.0,690671.0,https://anaconda.org/conda-forge/hypothesis,2021-03-10 06:43:16.043,3657079.0,1.0,,,,,,,,,,,
20,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,33,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000,2021-01-26 18:42:44.000,2021-01-07 18:35:38.000,592.0,522.0,4263.0,2020-05-11 20:02:52.000,2.6.0,11.0,124.0,conda-forge/pycodestyle,pycodestyle,112.0,1199.0,145683.0,124453.0,https://pypi.org/project/pycodestyle,2020-05-11 20:02:52.000,21230.0,5711228.0,5750602.0,https://anaconda.org/conda-forge/pycodestyle,2020-05-12 17:42:46.576,2244360.0,1.0,,,,,,,,,,,
21,sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,,Sphinx theme for readthedocs.org.,documentation,33,True,readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2021-03-11 05:33:43.000,2021-03-04 14:38:29.000,1477.0,461.0,3613.0,2018-10-05 13:20:49.000,0.4.2,23.0,103.0,conda-forge/sphinx_rtd_theme,sphinx_rtd_theme,158.0,1198.0,23490.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2018-10-05 13:20:49.000,23474.0,766166.0,785735.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-01-05 13:49:54.682,1076320.0,1.0,['sphinx'],,,,,,,,,,
22,rich,https://github.com/willmcgugan/rich,,Rich is a Python library for rich text and beautiful formatting in the terminal.,logging,32,True,willmcgugan/rich,https://github.com/willmcgugan/rich,MIT,2019-11-10 15:28:09.000,2021-03-10 12:24:42.000,2021-03-08 18:11:28.000,704.0,402.0,23978.0,2021-03-06 15:34:58.000,9.13.0,120.0,78.0,conda-forge/rich,rich,7.0,1754.0,2812.0,2812.0,https://pypi.org/project/rich,2021-03-06 15:32:55.000,0.0,701564.0,715811.0,https://anaconda.org/conda-forge/rich,2021-03-06 19:28:41.213,113978.0,1.0,,,,,,,,,,,
23,poetry,https://github.com/python-poetry/poetry,,Python dependency management and packaging made easy.,dependency-managers,32,True,python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2021-03-11 08:32:09.000,2021-03-06 08:23:51.000,1127.0,1760.0,14195.0,2021-03-04 10:44:26.000,1.1.5,133.0,255.0,conda-forge/poetry,poetry,1061.0,1684.0,64.0,,https://pypi.org/project/poetry,2021-03-04 10:44:26.000,64.0,764865.0,917546.0,https://anaconda.org/conda-forge/poetry,2021-03-05 18:52:34.156,175399.0,2.0,,5271023.0,,,,,,,,,
24,mkdocs-material,https://github.com/squidfunk/mkdocs-material,,A Material Design theme for MkDocs.,documentation,32,True,squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2021-03-10 20:28:32.000,2021-03-09 21:27:47.000,1455.0,944.0,5756.0,2021-03-07 18:15:24.000,7.0.5,191.0,106.0,conda-forge/mkdocs-material,mkdocs-material,12.0,3184.0,7137.0,5635.0,https://pypi.org/project/mkdocs-material,2021-03-07 18:15:24.000,1502.0,165187.0,166550.0,https://anaconda.org/conda-forge/mkdocs-material,2021-03-07 20:22:29.228,30002.0,2.0,['mkdocs'],,,,,,,,,,
25,robotframework,https://github.com/robotframework/robotframework,,Generic automation framework for acceptance testing and RPA.,testing,32,True,robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2021-03-11 11:48:24.000,2021-03-11 11:48:17.000,1619.0,3315.0,5650.0,2021-03-11 11:39:04.000,4.0,56.0,135.0,conda-forge/robotframework,robotframework,180.0,12843.0,4887.0,3479.0,https://pypi.org/project/robotframework,2021-03-11 11:40:12.000,1408.0,280449.0,281508.0,https://anaconda.org/conda-forge/robotframework,2020-09-03 11:47:40.885,40031.0,1.0,,499.0,,,,,,,,,
26,conda,https://github.com/conda/conda,,"OS-agnostic, system-level binary package manager and ecosystem.",dependency-managers,32,True,conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2021-03-09 20:50:25.000,2021-03-06 14:40:54.000,1014.0,5993.0,4044.0,2020-11-12 17:08:48.000,4.9.2,100.0,347.0,conda-forge/conda,conda,1892.0,15594.0,2104.0,,https://pypi.org/project/conda,2017-04-22 23:38:35.000,2104.0,20712.0,320970.0,https://anaconda.org/conda-forge/conda,2020-11-12 21:09:02.264,16514199.0,2.0,,,,,,,,,,,
27,virtualenv,https://github.com/pypa/virtualenv,,Virtual Python Environment builder.,virtual-envs,32,True,pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2021-03-09 19:46:41.000,2021-03-01 17:15:19.000,878.0,1058.0,3817.0,2021-02-01 09:17:59.000,20.4.2,157.0,171.0,conda-forge/virtualenv,virtualenv,58.0,,34422.0,,https://pypi.org/project/virtualenv,2021-02-01 09:17:59.000,34422.0,6515560.0,6530088.0,https://anaconda.org/conda-forge/virtualenv,2021-02-01 11:16:19.980,697379.0,2.0,,,,,,,,,,,
28,invoke,https://github.com/pyinvoke/invoke,,Pythonic task management & command execution.,build-tools,32,True,pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2021-02-15 11:55:51.000,2020-12-31 16:25:35.000,280.0,357.0,3182.0,2020-12-31 02:43:43.000,1.5.0,50.0,54.0,conda-forge/invoke,invoke,303.0,3499.0,11752.0,7150.0,https://pypi.org/project/invoke,2020-12-31 02:43:43.000,4602.0,586871.0,591176.0,https://anaconda.org/conda-forge/invoke,2021-01-06 14:58:41.830,254010.0,1.0,,,,,,,,,,,
29,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,32,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2021-03-10 05:39:36.125,2021-02-11 16:44:36.000,313.0,363.0,3048.0,2020-12-13 02:48:28.000,1.7.0,31.0,130.0,conda-forge/bandit,bandit,166.0,1166.0,8413.0,6059.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000,2354.0,533754.0,535940.0,https://anaconda.org/conda-forge/bandit,2021-03-10 05:39:36.125,48091.0,1.0,,32.0,,,,,,,,,
30,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,32,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2021-03-02 01:34:52.000,2021-03-02 01:34:50.000,234.0,308.0,1097.0,2020-12-24 11:05:10.000,3.3.0,41.0,100.0,conda-forge/twine,twine,40.0,946.0,53563.0,36059.0,https://pypi.org/project/twine,2020-12-24 11:05:10.000,17504.0,644802.0,648935.0,https://anaconda.org/conda-forge/twine,2021-02-13 03:56:28.078,227344.0,1.0,,,1.0,,,,,,,,
31,pytest-cov,https://github.com/pytest-dev/pytest-cov,,Coverage plugin for pytest.,testing,32,True,pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2021-03-04 12:09:27.000,2021-03-04 12:09:21.000,136.0,188.0,975.0,2021-01-20 10:46:34.000,2.11.1,40.0,62.0,conda-forge/pytest-cov,pytest-cov,91.0,798.0,123621.0,80227.0,https://pypi.org/project/pytest-cov,2021-01-20 10:46:34.000,43394.0,3795854.0,3834859.0,https://anaconda.org/conda-forge/pytest-cov,2021-01-20 18:33:16.518,2340334.0,1.0,['pytest'],,,,,,,,,,
32,parso,https://github.com/davidhalter/parso,,A Python Parser.,linters,32,True,davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2021-03-08 23:50:03.000,2021-03-08 23:50:03.000,66.0,85.0,387.0,2020-12-10 15:10:14.000,0.8.1,24.0,40.0,conda-forge/parso,parso,7.0,1071.0,124201.0,112837.0,https://pypi.org/project/parso,2020-12-10 15:10:14.000,11364.0,8017435.0,8105189.0,https://anaconda.org/conda-forge/parso,2020-12-10 16:40:55.258,3422442.0,1.0,,,,,,,,,,,
33,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,32,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2021-02-08 23:37:38.000,2021-02-08 23:37:31.000,84.0,286.0,229.0,2020-12-13 18:09:07.000,0.36.2,64.0,60.0,conda-forge/wheel,wheel,21.0,729.0,62544.0,,https://pypi.org/project/wheel,2020-12-13 18:09:07.000,62544.0,35984723.0,36267847.0,https://anaconda.org/conda-forge/wheel,2020-12-13 19:48:16.429,15854992.0,1.0,,,,,,,,,,,
34,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,31,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2021-03-11 09:33:20.000,2021-03-11 09:33:20.000,1624.0,3640.0,7762.0,2021-01-13 13:13:08.000,4.2,27.0,393.0,conda-forge/pyinstaller,pyinstaller,391.0,7682.0,15092.0,15092.0,https://pypi.org/project/pyinstaller,2021-01-13 13:12:03.000,0.0,225254.0,236450.0,https://anaconda.org/conda-forge/pyinstaller,2021-02-02 18:07:09.778,203384.0,1.0,,680919.0,,,,,,,,,
35,pre-commit,https://github.com/pre-commit/pre-commit,,A framework for managing and maintaining multi-language pre-commit hooks.,others,31,True,pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2021-03-10 12:01:32.998,2021-03-10 00:57:10.000,420.0,1048.0,5610.0,2021-03-10 01:06:59.000,2.11.1,158.0,118.0,conda-forge/pre-commit,pre-commit,22.0,1964.0,2136.0,,https://pypi.org/project/pre-commit,2021-03-10 00:57:36.000,2136.0,1190964.0,1212605.0,https://anaconda.org/conda-forge/pre-commit,2021-03-10 12:01:32.998,409976.0,1.0,,2717.0,,,,,,,,,
36,pip-tools,https://github.com/jazzband/pip-tools,,A set of tools to keep your pinned Python dependencies fresh.,dependency-managers,31,True,jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2021-03-11 14:06:26.000,2021-03-11 14:06:26.000,411.0,598.0,4807.0,2020-12-30 17:05:11.000,5.5.0,90.0,139.0,conda-forge/pip-tools,pip-tools,119.0,1484.0,3252.0,,https://pypi.org/project/pip-tools,2020-12-30 17:05:11.000,3252.0,1404554.0,1405294.0,https://anaconda.org/conda-forge/pip-tools,2020-12-30 18:26:40.157,8146.0,2.0,,,,,,,,,,,
37,freezegun,https://github.com/spulec/freezegun,,Let your Python tests travel through time.,testing,31,True,spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2021-03-08 14:56:48.000,2021-01-20 07:44:52.000,192.0,166.0,2804.0,2021-01-20 07:45:20.000,1.1.0,56.0,94.0,conda-forge/freezegun,freezegun,60.0,521.0,15748.0,7396.0,https://pypi.org/project/freezegun,2021-01-20 07:45:20.000,8352.0,1230675.0,1233819.0,https://anaconda.org/conda-forge/freezegun,2021-01-20 09:23:22.014,188654.0,2.0,,,,,,,,,,,
